409.0,764.0,5047.8510534220823
526.0,926.0,6208.6350496057667
866.0,560.0,5397.939201152486
519.0,653.0,4822.1272966308707
714.0,993.0,7107.2776846218048
343.0,333.0,2691.3080944159051
855.0,404.0,4585.2919828842341
325.0,82.0,1384.369173755563
984.0,232.0,4110.7751602482449
159.0,543.0,3191.6023131347788
903.0,650.0,5957.9435722304179
108.0,571.0,3179.5813388574857
847.0,108.0,3081.4298743796462
297.0,465.0,3217.336087650066
954.0,699.0,6358.5955069601268
423.0,353.0,3032.728067054727
306.0,26.0,1046.611209402259
965.0,947.0,7627.8054087665405
303.0,107.0,1443.247643155154
819.0,684.0,5876.3068824930269
943.0,42.0,3039.1191110002655
140.0,748.0,4159.9091718959244
216.0,82.0,1056.6882237620805
402.0,424.0,3324.4382617152214
643.0,737.0,5615.5068631067415
372.0,719.0,4711.1716541133092
582.0,453.0,4010.3937678573593
933.0,975.0,7673.8509113908749
342.0,668.0,4366.3612108198722
289.0,451.0,3119.8822338481255
433.0,858.0,5589.3850992811367
805.0,646.0,5644.9254192637927
838.0,35.0,2688.1145952088186
929.0,44.0,3006.3762112492182
683.0,413.0,4113.2206103107774
247.0,804.0,4759.6203405496108
336.0,252.0,2267.8526524102344
653.0,903.0,6474.1048581505001
548.0,837.0,5829.0129767838052
766.0,848.0,6537.8632302012011
787.0,485.0,4785.8973654544216
93.0,291.0,1731.674257761302
114.0,801.0,4347.0770133432006
189.0,792.0,4527.5042839429188
618.0,53.0,2119.2061748775614
798.0,3.0,2407.8768725188047
926.0,645.0,6001.2603792968739
954.0,67.0,3197.9615367496313
974.0,965.0,7747.9994237195187
467.0,304.0,2921.7697131400269
131.0,716.0,3973.3420777835331
946.0,733.0,6501.8449390897231
776.0,898.0,6818.7359889834515
952.0,65.0,3180.2504544623157
963.0,654.0,6158.5933734403943
297.0,992.0,5850.7167976915334
709.0,277.0,3512.4014225245678
950.0,637.0,6036.3765525839954
311.0,758.0,4723.0060400631646
348.0,476.0,3424.7302595878646
361.0,327.0,2717.4315367149429
579.0,696.0,5218.4111445308645
436.0,364.0,3127.8055053046232
962.0,777.0,6770.314000301918
375.0,393.0,3090.1770277519809
27.0,151.0,837.11753653338224
230.0,698.0,4177.3254800136938
378.0,708.0,4672.8270949348926
372.0,20.0,1213.5089587462758
961.0,150.0,3633.4792280232823
681.0,260.0,3341.509366880422
928.0,240.0,3983.8419989960025
356.0,487.0,3502.792168383442
425.0,831.0,5428.9058351099775
900.0,508.0,5238.8033328903866
622.0,322.0,3475.6923573309332
766.0,727.0,5933.0029808958197
3.0,806.0,4036.7905346972361
477.0,323.0,3044.7425083748099
741.0,326.0,3851.9213269287416
691.0,168.0,2912.3691410862984
852.0,914.0,7125.675768385523
82.0,925.0,4870.6207606125872
748.0,67.0,2578.7166480804462
487.0,919.0,6055.2349657666718
567.0,552.0,4459.0056072351335
589.0,506.0,4295.6392567264065
694.0,631.0,5237.1529334710222
160.0,466.0,2809.8887383009874
516.0,751.0,5303.8944407753233
688.0,578.0,4952.8466970923946
19.0,22.0,168.00837718597532
281.0,480.0,3242.8272465577602
65.0,56.0,473.5682840588467
919.0,841.0,6962.1726401855676
359.0,110.0,1627.3285615952495
673.0,418.0,4108.955313521863
271.0,655.0,4089.0396077459909
422.0,969.0,6109.8015977553459
350.0,708.0,4589.6739996972556
313.0,495.0,3414.8868210375417
46.0,20.0,237.23353048106054
420.0,604.0,4277.1795067914991
728.0,495.0,4659.3312860596197
