3.0,2.0,261.09072110068564
8.0,9.0,39327.96884676729
8.0,5.0,33392.655783864786
7.0,1.0,16808.961656179003
2.0,2.0,47.799652778258455
1.0,2.0,18.647938636650657
0.0,7.0,2401.3551433644634
3.0,1.0,243.86150837180449
2.0,1.0,31.661385442786113
9.0,6.0,60344.787460314859
5.0,7.0,5523.5859052930609
2.0,7.0,2433.2362931462676
9.0,6.0,60344.298269690706
7.0,2.0,16823.938234556968
4.0,9.0,7585.4129269549885
2.0,6.0,1327.7721480362754
5.0,1.0,3127.7361818400118
9.0,2.0,59065.688348211552
1.0,5.0,627.71634467090303
5.0,6.0,4421.6951013359749
6.0,8.0,11871.180763910223
4.0,4.0,1279.3989998561829
0.0,9.0,6560.7905424565088
8.0,4.0,33026.35867959528
1.0,9.0,6562.456636768834
4.0,3.0,1104.3185821461602
6.0,5.0,8401.2968151808273
9.0,0.0,59049.00594364266
3.0,3.0,324.38377944584613
5.0,4.0,3380.1561303331227
2.0,8.0,4127.6891244722055
2.0,7.0,2434.4708245719703
4.0,4.0,1280.4465189802565
5.0,2.0,3140.7507630585119
8.0,9.0,39327.957740038451
4.0,2.0,1040.1649444648431
3.0,0.0,243.37268766372921
0.0,4.0,257.06450338470296
4.0,1.0,1026.6284076543213
6.0,8.0,11872.491069818218
1.0,9.0,6560.8459638924905
5.0,0.0,3125.9641461620404
4.0,4.0,1281.1244165610722
8.0,7.0,35167.252920180137
0.0,5.0,624.00198049668541
6.0,0.0,7775.5362849006324
6.0,1.0,7775.9605410270797
1.0,3.0,82.061002324441063
4.0,4.0,1279.5349442886597
3.0,8.0,4339.8684753365569
1.0,9.0,6563.0927581729202
0.0,3.0,81.472582982288642
4.0,8.0,5120.561199456236
9.0,0.0,59049.785622707328
8.0,1.0,32770.615788132658
2.0,0.0,31.335167870167041
8.0,9.0,39330.857399291192
9.0,7.0,61449.928067244633
1.0,4.0,256.18643891709399
9.0,8.0,63145.80836748748
6.0,8.0,11870.272661607405
2.0,4.0,288.6642061658435
8.0,9.0,39328.304835259041
7.0,0.0,16808.460813843652
2.0,3.0,112.52136382731564
2.0,1.0,31.73817297344252
2.0,2.0,48.280531584315732
4.0,6.0,2321.6439245019183
8.0,9.0,39328.427307261962
1.0,3.0,82.865817772536488
5.0,9.0,9685.3760350129614
8.0,0.0,32767.621310761089
8.0,4.0,33022.573431988232
7.0,2.0,16822.743448586105
5.0,6.0,4421.6495063511111
9.0,2.0,59064.870751776449
8.0,8.0,36865.819244822858
0.0,8.0,4096.4503774064897
5.0,8.0,7221.0642210097467
1.0,4.0,255.6843584476234
2.0,4.0,288.24599349711792
8.0,3.0,32851.328018273096
0.0,7.0,2400.1611603136898
3.0,8.0,4339.0210526304463
6.0,7.0,10176.178037432495
6.0,6.0,9071.281429302102
8.0,2.0,32785.401265292247
2.0,3.0,114.67295909530482
3.0,8.0,4339.1955299420642
0.0,7.0,2400.7613835982029
5.0,8.0,7219.2847437931514
8.0,6.0,34065.312687800797
9.0,7.0,61448.741628131851
9.0,3.0,59130.737444749764
2.0,2.0,49.420373480811463
5.0,4.0,3379.8145749117389
7.0,9.0,23367.705120873703
8.0,1.0,32768.429364214113
9.0,9.0,65610.333172013328
2.0,2.0,47.116152177151406
9.0,9.0,65609.976375387836
4.0,4.0,1279.1489202805928
1.0,0.0,0.26140038026379642
9.0,6.0,60342.865990239057
1.0,5.0,627.79339290380574
2.0,3.0,114.27398051978561
5.0,8.0,7220.3401837607962
3.0,2.0,257.97980077544855
7.0,4.0,17062.4575628366
2.0,2.0,45.572560664703289
5.0,8.0,7221.044332654189
5.0,3.0,3205.3840305918607
5.0,8.0,7219.3218862624644
9.0,9.0,65611.466827690616
9.0,8.0,63146.578666522342
1.0,4.0,255.66321420402645
9.0,8.0,63145.676607234142
2.0,0.0,32.09648996308421
3.0,0.0,242.99402881275955
5.0,9.0,9687.4634977235819
2.0,5.0,657.09786156298946
2.0,7.0,2435.3994663485018
1.0,2.0,16.923835809109285
6.0,6.0,9072.6928581740322
9.0,6.0,60343.837995500216
2.0,0.0,31.562020707223898
7.0,9.0,23370.156684144782
1.0,4.0,257.24274443789972
1.0,1.0,1.4155254782573308
3.0,7.0,2644.3787372324177
1.0,1.0,1.725553416483889
7.0,8.0,20902.455799753308
2.0,4.0,286.94030866520444
6.0,9.0,14335.774320527762
9.0,0.0,59048.711064618787
6.0,7.0,10176.714423829631
9.0,0.0,59047.07265812876
6.0,7.0,10175.893283849127
6.0,9.0,14338.083574980907
8.0,4.0,33023.386747560988
9.0,8.0,63146.726893107654
9.0,0.0,59050.012079571912
3.0,7.0,2643.1351263313254
9.0,4.0,59304.865060712305
8.0,9.0,39330.582211076398
8.0,4.0,33023.901346298429
4.0,4.0,1281.0449467016126
6.0,5.0,8403.0180180867428
9.0,8.0,63143.728077980886
5.0,2.0,3140.3251264883274
7.0,8.0,20901.672360345008
2.0,9.0,6592.6946154569187
6.0,8.0,11874.113953226579
2.0,6.0,1326.0542615890013
0.0,2.0,13.542109288218725
0.0,4.0,257.12298521937402
9.0,6.0,60345.34668429281
1.0,2.0,15.869253460634409
4.0,3.0,1105.3949723524036
4.0,1.0,1023.7197569949146
8.0,9.0,39328.924415027621
7.0,6.0,18103.57762647151
5.0,2.0,3140.9130749930114
5.0,8.0,7219.3307738537842
6.0,3.0,7857.0401362366501
7.0,0.0,16808.196005674254
9.0,6.0,60346.210761748756
7.0,4.0,17063.226876013614
1.0,9.0,6561.7419655911408
3.0,6.0,1540.2693989094928
5.0,5.0,3749.0291175474731
3.0,1.0,243.93426263984796
9.0,8.0,63145.514556322094
4.0,3.0,1103.1818441898381
3.0,1.0,243.27796343251703
8.0,3.0,32849.55039908053
2.0,6.0,1328.201244660336
4.0,9.0,7584.6049851642047
5.0,6.0,4419.9447109398761
9.0,2.0,59063.835003494358
0.0,1.0,2.353282727347219
0.0,3.0,81.253209990604162
4.0,0.0,1023.5382053413198
9.0,5.0,59674.870719924897
7.0,1.0,16806.038557732671
5.0,1.0,3123.9326000196488
3.0,6.0,1538.6658337970136
3.0,0.0,243.43610596297208
4.0,1.0,1026.5292249397039
7.0,7.0,19208.878042424349
2.0,0.0,32.079248450233408
6.0,6.0,9073.980273217463
4.0,8.0,5119.5675277915034
1.0,7.0,2401.8498210029547
0.0,9.0,6560.4487950632893
4.0,5.0,1647.7871816600641
1.0,1.0,1.2297689462818162
2.0,3.0,112.73649111120156
0.0,8.0,4094.3600765068177
3.0,4.0,500.79287072519134
4.0,4.0,1279.1324419832217
1.0,4.0,256.4776183072841
4.0,5.0,1648.7746310406112
9.0,3.0,59129.654975928141
6.0,2.0,7790.807345613408
6.0,4.0,8032.6044490793938
2.0,9.0,6592.0378955564765
3.0,8.0,4337.7721429832582
1.0,6.0,1299.0880655925369
0.0,7.0,2400.9923088187147
6.0,7.0,10176.101499533801
4.0,6.0,2320.3299209709089
5.0,4.0,3381.2530075073328
3.0,3.0,324.43343553031627
3.0,9.0,6803.1844590187166
0.0,3.0,80.711993492170421
3.0,8.0,4338.9963829051176
7.0,2.0,16822.740029417131
9.0,7.0,61450.632308129607
8.0,9.0,39328.146929941184
0.0,5.0,624.86564153959466
1.0,0.0,0.8358477986421512
6.0,2.0,7791.2094716501715
5.0,6.0,4422.7525871074422
0.0,2.0,14.971603449296074
8.0,0.0,32768.95977822689
6.0,7.0,10177.220444041233
5.0,6.0,4420.8312610037792
4.0,6.0,2318.7075341154455
8.0,1.0,32768.152008427496
3.0,8.0,4338.6229718983259
4.0,4.0,1280.4264218768458
0.0,9.0,6560.246360156254
6.0,6.0,9071.9799073307568
0.0,2.0,15.728869345224174
7.0,1.0,16807.341224229196
5.0,3.0,3205.6956774156365
5.0,0.0,3122.3597811802028
5.0,3.0,3208.3063735113033
6.0,2.0,7791.7715469959776
1.0,8.0,4095.4182614482188
5.0,2.0,3140.7143815222521
0.0,6.0,1294.8773027141738
2.0,6.0,1328.0174075950597
7.0,3.0,16887.758599544337
5.0,7.0,5524.8665464970663
5.0,6.0,4422.4123895344865
6.0,0.0,7778.0373492161834
9.0,2.0,59064.955918415268
7.0,7.0,19207.337489317648
2.0,9.0,6592.9715239619645
5.0,3.0,3205.5473740370562
9.0,7.0,61450.180867800787
5.0,5.0,3751.2281308471852
9.0,3.0,59129.962746616999
2.0,0.0,32.89878489586723
0.0,1.0,0.31992370223765376
4.0,1.0,1024.3336892329219
3.0,3.0,324.36516808890758
2.0,4.0,287.74685909518223
9.0,6.0,60345.475020336045
5.0,3.0,3204.8986514772878
0.0,9.0,6561.5007179617987
9.0,3.0,59130.325931289364
8.0,7.0,35170.686496315539
8.0,0.0,32766.718109671612
8.0,8.0,36862.734088240359
5.0,0.0,3124.0202736607002
8.0,1.0,32769.332574703731
0.0,4.0,256.30258232564836
5.0,9.0,9684.6793089879775
3.0,0.0,243.35997958465055
8.0,4.0,33025.129668351598
3.0,2.0,259.95346598027578
4.0,5.0,1648.7802821946489
5.0,9.0,9686.481514066405
8.0,0.0,32767.102024191387
2.0,0.0,33.529826917185879
