2.745137480738815139e-01, 5.125937734345809016e-01, 8.003996500373333767e-01
-1.145641937104877606e-01, -1.630746953199904148e-01, -1.753902403182333314e-01
-3.118258709777554927e-03, 7.166089680817380181e-01, 4.619138740519999620e-01
-1.153832096385498662e-01, -6.499562084525383199e-01, 9.423682640373334252e-01
-8.606245069102005374e-01, 1.075428330072909500e-01, -5.544069586479999368e-01
-2.015694243032428723e-02, 2.773956125055263566e-01, -9.327777866163332599e-01
-9.770201329350181041e-01, -6.295863030026591645e-01, 2.926589050289000182e-01
-3.533354362523324355e-01, -5.089107983202076912e-01, 9.591977525919999081e-01
3.280942292824458040e-01, 9.760351286633435208e-01, -6.151412609019999422e-01
-7.382569631421924683e-01, -3.194183281356011150e-01, -2.562944557739999518e-01
